PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep1.raw.PG.MS2Quantity,[2] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep2.raw.PG.MS2Quantity,[3] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep3.raw.PG.MS2Quantity,[4] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep1.raw.PG.MS2Quantity,[5] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep2.raw.PG.MS2Quantity,[6] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep3.raw.PG.MS2Quantity,[7] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep1.raw.PG.MS2Quantity,[8] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep2.raw.PG.MS2Quantity,[9] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep3.raw.PG.MS2Quantity,[10] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep1.raw.PG.MS2Quantity,[11] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep2.raw.PG.MS2Quantity,[12] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep3.raw.PG.MS2Quantity,[13] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep1.raw.PG.MS2Quantity,[14] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep2.raw.PG.MS2Quantity,[15] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep3.raw.PG.MS2Quantity
O95817,O95817,BAG3,Homo sapiens,BAG family molecular chaperone regulator 3,1096.4432373046875,1091.1260986328125,1070.348876953125,1087.0228271484375,1082.804931640625,1089.6160888671875,993.6914672851562,1130.4539794921875,1070.304199,1089.570313,1091.723633,1016.6625366210938,1082.896973,1057.425293,1070.360352
O95833,O95833,CLIC3,Homo sapiens,Chloride intracellular channel protein 3,737.5179443359375,783.9436645507812,658.5890502929688,671.5972290039062,860.1877441,745.0867309570312,695.3442383,814.1234741210938,779.9373168945312,821.8251953,778.0259399414062,685.8114013671875,857.4317626953125,682.3244629,793.6763916015625
O95857,O95857,TSPAN13,Homo sapiens,Tetraspanin-13,NaN,NaN,NaN,NaN,311.74578857421875,213.7351837158203,71.38727569580078,NaN,NaN,144.14488220214844,NaN,120.29952239990234,NaN,NaN,62.42229080200195
O95861,O95861,BPNT1,Homo sapiens,"3'(2'),5'-bisphosphate nucleotidase 1",958.3389282226562,1019.1590576171875,1003.175781,1000.5368041992188,1032.0614013671875,1000.9390869140625,976.7171630859375,949.2982177734375,1019.6978759765625,946.2528076171875,1012.6281127929688,953.0983276367188,990.4180297851562,972.4585571289062,993.0036010742188
O95865,O95865,DDAH2,Homo sapiens,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",516.6737670898438,352.5955810546875,435.5732727050781,482.0578918457031,445.1229553222656,433.51165771484375,419.9815673828125,489.7220764160156,601.736084,571.7556152,494.8034362792969,532.8126220703125,468.7218017578125,403.5431213378906,418.05218505859375
O95881,O95881,TXNDC12,Homo sapiens,Thioredoxin domain-containing protein 12,648.3338012695312,791.4297485351562,767.6520996,715.3665161132812,716.2541504,933.5095825195312,676.5698242,830.2476806640625,744.4769897460938,857.185791,846.065918,714.7606811523438,787.2113037109375,729.5530395507812,930.4754028320312
O95900,O95900,TRUB2,Homo sapiens,"Pseudouridylate synthase TRUB2, mitochondrial",196.04844665527344,95.41413879394531,139.63365173339844,255.22830200195312,100.93000793457031,NaN,122.33296203613281,202.0734863,213.66656494140625,NaN,126.20919799804688,201.6787567138672,193.3855438232422,258.12176513671875,169.98834228515625
O95905,O95905,ECD,Homo sapiens,Protein ecdysoneless homolog,17.910192489624023,NaN,NaN,NaN,16.75026512145996,NaN,29.710622787475586,NaN,35.80267333984375,NaN,40.87769699,NaN,35.94583511352539,32.48812484741211,NaN
O95926,O95926,SYF2,Homo sapiens,Pre-mRNA-splicing factor SYF2,301.90325927734375,250.94639587402344,251.8621826171875,254.7854004,170.96432495117188,168.12973022460938,212.29237365722656,135.46054077148438,206.70419311523438,244.8827362060547,259.8023681640625,231.7909698486328,210.45498657226562,302.4925537109375,187.09336853027344
O95989,O95989,NUDT3,Homo sapiens,Diphosphoinositol polyphosphate phosphohydrolase 1,1074.650146484375,1086.6439208984375,1000.537109,1024.4444580078125,1159.8194580078125,1114.7108154296875,969.9067993164062,965.8629760742188,966.1337891,1159.9639892578125,981.9296264648438,1217.3321533203125,1088.050048828125,867.4331665039062,953.0845947265625
O96005,O96005,CLPTM1,Homo sapiens,Putative lipid scramblase CLPTM1,417.7498474121094,401.2352294921875,482.40277099609375,384.2194519042969,358.5549316,334.47930908203125,424.67694091796875,381.4084777832031,417.0003967285156,397.9437255859375,400.3973388671875,368.0774230957031,413.5778503417969,453.6672363,441.6197204589844
O96008,O96008,TOMM40,Homo sapiens,Mitochondrial import receptor subunit TOM40 homolog,1757.413330078125,1671.499267578125,1771.569824,1563.4617919921875,1704.124267578125,1715.5006103515625,1825.670898,1372.940673828125,1683.430664,1586.2681884765625,1537.2476806640625,1673.86377,1931.3897705078125,1694.9310302734375,1745.243164
O96011,O96011,PEX11B,Homo sapiens,Peroxisomal membrane protein 11B,460.6702880859375,533.8823852539062,534.2792358398438,561.9287719726562,529.3433837890625,506.0862731933594,498.16180419921875,464.52557373046875,571.7116088867188,421.4296875,422.0505371,518.2218017578125,431.1223449707031,439.2444152832031,463.48382568359375
O96013,O96013,PAK4,Homo sapiens,Serine/threonine-protein kinase PAK 4,289.7722168,238.3659668,290.0647277832031,316.7383728027344,289.3773193359375,347.50091552734375,377.3297119140625,280.5640563964844,273.34979248046875,303.0476989746094,330.81610107421875,336.6881408691406,289.36798095703125,277.58782958984375,283.2611083984375
O96019,O96019,ACTL6A,Homo sapiens,Actin-like protein 6A,1521.079345703125,1492.051025390625,1461.892822265625,1474.223388671875,1415.5399169921875,1482.657227,1551.6717529296875,1474.5301513671875,1401.6119384765625,1821.737060546875,1695.834716796875,1710.901611328125,1496.580322265625,1495.220947265625,1555.1839599609375
P00127,P00127,QCR6,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Cytochrome b-c1 complex subunit 6, mitochondrial",NaN,NaN,NaN,37.71235656738281,61.98076629638672,35.74140167236328,127.96996307373047,60.47610092163086,105.73290252685547,151.9608917236328,91.64566040039062,79.61080169677734,337.6336975097656,343.8666076660156,286.5922852
P00128,P00128,QCR7,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Cytochrome b-c1 complex subunit 7, mitochondrial",NaN,NaN,NaN,NaN,NaN,NaN,104.01646423339844,70.21695709228516,99.56478881835938,NaN,173.10494995117188,NaN,286.7191467285156,236.8592071533203,198.1220245361328
P00330,P00330,ADH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Alcohol dehydrogenase 1,3332.367919921875,3070.36377,3258.461669921875,11483.41992,11679.4707,11974.18848,20636.71094,20547.97266,20846.06055,34730.23047,34055.4375,33952.37109,54802.23438,54154.32031,55339.23047
P00338,P00338,LDHA,Homo sapiens,L-lactate dehydrogenase A chain,19683.27734,19764.38086,19127.16602,18094.47852,16955.54102,18299.64844,17873.66406,18181.55078,17932.10156,19652.00391,18028.04297,17748.07617,18757.78516,17843.53516,15677.7041
P00350,P00350,gnd,Escherichia coli (strain K12),"6-phosphogluconate dehydrogenase, decarboxylating",45147.51953,45863.92578,45877.29688,42867.51172,41605.375,43635.37109,41126.95313,41602.17188,42076.48828,39963.71094,38887.84375,38082.39063,29078.9375,28556.88672,28444.23633
P00359,P00359,TDH3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Glyceraldehyde-3-phosphate dehydrogenase 3,6578.188965,8134.452637,6675.662109,19836.96875,21135.11523,18913.50781,33304.05469,30711.41211,31483.70313,65129.71875,65327.61328,63689.14063,89104.07813,87084.07813,89255.39063
P00360,P00360,TDH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Glyceraldehyde-3-phosphate dehydrogenase 1,448.58172607421875,437.4482116699219,341.0390930175781,1963.609375,1876.6507568359375,1857.9434814453125,3038.838134765625,3188.878173828125,3308.432617,6303.833496,6246.614258,5939.401855,10711.15332,10727.71777,10742.08594
P00363,P00363,frdA,Escherichia coli (strain K12),Fumarate reductase flavoprotein subunit,1040.3431396484375,1056.474121,1063.6939697265625,1097.047363,1073.3255615234375,1024.9036865234375,902.6682129,940.6490478515625,943.6102905273438,867.6509399414062,868.3200073242188,852.7073364257812,749.8883666992188,753.6027832,677.6349487304688
P00370,P00370,gdhA,Escherichia coli (strain K12),NADP-specific glutamate dehydrogenase,3484.959473,3362.165527,3421.820068359375,3242.764404296875,3342.647949,3373.627197265625,2998.953369140625,3057.868408203125,3214.568848,2863.729736328125,2771.281005859375,2923.637207,2352.519531,2323.721923828125,2686.371826171875
P00390,P00390,GSR,Homo sapiens,"Glutathione reductase, mitochondrial",995.3886108398438,1020.4131469726562,1075.725586,1037.471435546875,1048.1348876953125,1083.524414,993.9268798828125,1065.251465,1010.6541137695312,1041.5972900390625,985.6841430664062,979.5341797,987.9328613,1150.1590576171875,1022.4046020507812
P00393,P00393,ndh,Escherichia coli (strain K12),Type II NADH:quinone oxidoreductase,320.1030578613281,341.3013916015625,297.0813293457031,255.2161865234375,252.85491943359375,164.65716552734375,261.96221923828125,266.7742614746094,245.9962158203125,192.25160217285156,NaN,206.11245727539062,166.2401123046875,160.11038208007812,132.01638793945312
P00403,P00403,MT-CO2,Homo sapiens,Cytochrome c oxidase subunit 2,702.4489746,719.5752563476562,547.5452270507812,776.0991211,680.6928711,651.1937866210938,896.2663574,782.1444091796875,753.1821899414062,742.0299682617188,689.4329833984375,606.8712768554688,594.5482177734375,661.8399658203125,690.3933105
P00431,P00431,CCP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Cytochrome c peroxidase, mitochondrial",NaN,NaN,NaN,40.09628677368164,33.678131103515625,NaN,61.702938079833984,75.26910400390625,61.99500656,116.86569213867188,114.81250762939453,130.89991760253906,259.38690185546875,236.77603149414062,238.9770508
P00441,P00441,SOD1,Homo sapiens,Superoxide dismutase [Cu-Zn],11261.39941,11793.19531,11923.11523,10567.08691,11693.6709,10075.83594,12022.05469,12465.15332,11753.2959,12209.25488,11825.04102,12794.69141,11387.45313,10126.5918,11129.97266
P00445,P00445,SOD1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Superoxide dismutase [Cu-Zn],466.25457763671875,447.6482849121094,428.7245178222656,1886.5064697265625,1944.5911865234375,1866.3033447265625,4038.799316,4433.501953,3588.583740234375,6619.874512,6790.346191,5557.144531,11008.88184,13345.43555,11035.84375
P00448,P00448,sodA,Escherichia coli (strain K12),Superoxide dismutase [Mn],3130.774169921875,3249.089599609375,2884.744629,3394.382080078125,3300.850586,3124.989990234375,4100.183105,3904.369141,3805.769043,1246.4605712890625,1110.736816,992.0067138671875,2132.702392578125,1947.7823486328125,1849.4942626953125
P00452,P00452,nrdA,Escherichia coli (strain K12),Ribonucleoside-diphosphate reductase 1 subunit alpha,5949.908691,6219.506836,6224.898438,6016.837402,5928.35791,6073.177734,5574.625,5938.106445,5619.931152,4597.96582,4568.123535,4600.711914,4015.27002,3987.184814453125,3981.684082
P00490,P00490,malP,Escherichia coli (strain K12),Maltodextrin phosphorylase,5717.515625,5481.818848,5508.941895,5078.197266,5169.110352,5061.934082,4955.513672,4992.341797,5072.160156,4615.689453,4358.789551,4594.254883,3648.510986328125,3604.611816,3552.947021484375
P00491,P00491,PNP,Homo sapiens,Purine nucleoside phosphorylase,4991.15625,4931.411621,4974.907227,4925.971191,5238.97998,5135.24707,5694.070801,5482.629883,5606.723633,4769.39209,5079.031738,4457.381348,5075.833008,5492.194336,4792.194336
P00492,P00492,HPRT1,Homo sapiens,Hypoxanthine-guanine phosphoribosyltransferase,4203.964355,4162.887207,4275.994629,4042.195801,4119.82373,3926.739013671875,4008.784668,4256.442871,4220.205566,4240.129883,4081.173583984375,4130.413574,4199.432617,4154.412598,4240.631348
P00498,P00498,HIS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),ATP phosphoribosyltransferase,NaN,NaN,NaN,268.2629395,203.06207275390625,271.74444580078125,455.3119201660156,443.5634766,367.0924072265625,649.3969116210938,629.8648071289062,681.2741699,1110.8265380859375,1185.3858642578125,1111.6197509765625
P00505,P00505,GOT2,Homo sapiens,"Aspartate aminotransferase, mitochondrial",12775.95996,13096.59082,12470.72949,12607.88184,13604.57324,12629.61133,14302.4502,13242.20605,13318.84082,13683.04199,12992.67871,12500.74707,13002.56152,12872.77539,12634.96582
P00509,P00509,aspC,Escherichia coli (strain K12),Aspartate aminotransferase,19443.07031,19413.55664,19506.42773,17068.49805,17164.02734,16503.16211,16323.74023,15790.21875,15688.66504,14933.08984,15092.62402,15159.48926,11384.95996,11587.30078,10850.56055
P00519,P00519,ABL1,Homo sapiens,Tyrosine-protein kinase ABL1,225.9842529296875,158.7595215,209.8757324,204.5640106201172,197.5873565673828,209.69683837890625,213.7344207763672,195.4255828857422,211.8577423095703,216.3548126220703,156.22581481933594,267.9178161621094,191.1846160888672,214.2928009033203,205.18478393554688
P00533,P00533,EGFR,Homo sapiens,Epidermal growth factor receptor,1458.620849609375,1462.910156,1459.009521484375,1501.449219,1473.311279296875,1500.968262,1495.1400146484375,1471.5416259765625,1545.988281,1394.759521484375,1501.7381591796875,1461.1531982421875,1431.491699,1517.613525390625,1376.45459
P00546,P00546,CDC28,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Cyclin-dependent kinase 1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176.6621856689453,137.13217163085938,243.36293029785156,239.53419494628906,314.3464355,611.1849975585938,543.4945068359375,455.4109802246094
P00547,P00547,thrB,Escherichia coli (strain K12),Homoserine kinase,317.4471435546875,NaN,164.0832977294922,341.9439697265625,297.2867431640625,200.89779663085938,253.34414672851562,183.40663146972656,400.8171081542969,115.89250183105469,252.2620086669922,112.41974639892578,190.34844970703125,161.3928223,NaN
P00549,P00549,CDC19,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Pyruvate kinase 1,2696.957275390625,3013.964355,2692.759277,10567.13574,10632.67773,10495.94043,19038.00391,19038.40625,19400.30859,36105.16797,34837.18359,35710.09766,57685.80078,58925.83984,59089.24609
P00550,P00550,mtlA,Escherichia coli (strain K12),PTS system mannitol-specific EIICBA component,2989.654785,2926.803711,3049.717285,2765.062744140625,2826.466309,2835.520508,2419.889648,2460.917724609375,2657.272461,2654.831298828125,2651.290039,2454.201172,1911.239746,1926.8778076171875,1824.2086181640625
P00558,P00558,PGK1,Homo sapiens,Phosphoglycerate kinase 1,47151.59766,47977.05859,48877.96484,45116.00781,46790.25,47053.74609,45169.08594,48253.06641,46117.94141,47399.60938,46740.51172,47800.48047,47056.79688,48921.57031,47265.38672
P00560,P00560,PGK1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Phosphoglycerate kinase,2340.979492,2426.034423828125,2806.216064453125,9724.110352,8863.042969,9504.792969,15541.72363,16629.42188,16409.95117,25424.44922,25344.0293,26634.57422,40884.81641,38748.83984,41278.90234
P00561,P00561,thrA,Escherichia coli (strain K12),Bifunctional aspartokinase/homoserine dehydrogenase 1,2051.496337890625,2000.8958740234375,1989.456055,1901.147461,1818.725586,1852.650634765625,1725.2308349609375,1885.9132080078125,1804.0157470703125,1685.0977783203125,1731.654297,1781.967773,1356.356201171875,1311.6676025390625,1436.181152
P00562,P00562,metL,Escherichia coli (strain K12),Bifunctional aspartokinase/homoserine dehydrogenase 2,649.1640625,677.6600952148438,640.6115112304688,667.9159545898438,608.5507813,598.8466186523438,528.4151000976562,588.6146240234375,569.9182129,669.3232422,571.3361206054688,577.2969360351562,447.2464904785156,406.8014221191406,413.0578918457031
P00568;Q5T9B7,P00568;Q5T9B7,AK1,Homo sapiens,Adenylate kinase isoenzyme 1,3418.247802734375,3234.134521484375,3533.299072265625,3764.654785,3460.712402,3826.280762,3353.354736328125,3903.369141,3713.209473,3476.654541015625,3453.650879,2999.610107421875,3374.866211,3441.744629,3663.728271484375
P00579,P00579,rpoD,Escherichia coli (strain K12),RNA polymerase sigma factor RpoD,9548.000977,9314.322266,9333.333008,8922.4375,9278.019531,9111.216797,8291.668945,8558.195313,8503.289063,8153.316895,7503.616699,7929.622559,6074.141602,5978.185547,6084.17627
P00582,P00582,polA,Escherichia coli (strain K12),DNA polymerase I,2876.183349609375,2826.259521484375,2822.838623046875,2785.451904296875,2995.275634765625,2804.525879,2650.052246,2605.237060546875,2474.645751953125,2258.913086,2230.719727,2273.263184,1843.489013671875,1846.883301,1664.3502197265625
P00722,P00722,lacZ,Escherichia coli (strain K12),Beta-galactosidase,4117.486328,4296.92334,4123.804688,3770.987305,4010.106934,4039.694336,3875.175048828125,3547.109130859375,3649.101318359375,3495.182129,3062.720215,3441.886474609375,2796.811035,2601.19043,2394.850586
P00729,P00729,PRC1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Carboxypeptidase Y,232.94480895996094,NaN,NaN,NaN,543.2119141,49.65553665161133,176.67025756835938,291.2366027832031,177.7209014892578,229.67164611816406,306.6380615234375,373.9877624511719,602.3682861328125,604.9357299804688,566.5749512
P00740,P00740,F9,Homo sapiens,Coagulation factor IX,630.5134277,842.5546264648438,880.6417236328125,813.8280029296875,775.2810059,950.2655639648438,1025.4088134765625,892.4024047851562,1109.893555,1069.623291015625,857.6514282226562,1019.4229125976562,1156.098633,893.560791,829.092041
P00742,P00742,F10,Homo sapiens,Coagulation factor X,466.7850341796875,526.5377807617188,453.7644043,786.315918,523.1760864257812,486.9737548828125,447.4803161621094,559.5782470703125,445.9989318847656,492.1664123535156,537.5733032226562,419.9792785644531,560.2610473632812,506.7649230957031,445.1553955078125
P00747,P00747,PLG,Homo sapiens,Plasminogen,639.7879028320312,692.0467529296875,488.6607971191406,589.8323974609375,486.5688781738281,572.5079345703125,552.7186279296875,648.1677246,633.1212768554688,502.4679870605469,499.3197326660156,589.0045166015625,610.8229370117188,628.7667236328125,626.8358764648438
P00803,P00803,lepB,Escherichia coli (strain K12),Signal peptidase I,303.0754395,164.27540588378906,319.7348633,279.7490234,341.2922363,285.8793945,152.40248107910156,258.0861511230469,289.1993408203125,236.77891540527344,198.7496337890625,262.6573181152344,289.6121826171875,381.5571594238281,165.11822509765625
P00805,P00805,ansB,Escherichia coli (strain K12),L-asparaginase 2,756.8901367,586.3844604492188,601.6422729492188,726.5351563,724.5352172851562,664.1034545898438,598.0124512,674.8343505859375,676.7816162109375,533.5372924804688,554.7974853515625,618.6668090820312,457.7424316,402.9216309,419.40472412109375
P00811,P00811,ampC,Escherichia coli (strain K12),Beta-lactamase,424.3387451171875,482.1452637,251.33128356933594,390.3720703,366.7701110839844,349.7541504,305.2757263183594,264.55621337890625,412.2843933105469,390.7036437988281,390.7784729003906,499.5188293457031,327.3994141,420.3601379394531,259.2799377441406
